"","syear","dname","sample","non_enrollment","reading","arithmetic","english"
"251",2018,"Pishin",640,0.1984375,2.83648881239243,3.23771790808241,2.30298273155416
"252",2018,"Poonch",471,0.0148619957537155,4.01801801801802,5.03501094091904,3.93767705382436
"253",2018,"Qambar Shahdadkot",633,0.0695102685624013,3.29351535836177,3.89075630252101,2.72495446265938
"254",2018,"Qilla Abdullah",846,0.113475177304965,3.16472114137484,3.61824729891957,2.78478002378121
"255",2018,"Qilla Saifullah",704,0.137784090909091,3.13636363636364,3.71428571428571,2.94827586206897
"256",2018,"Quetta",697,0.279770444763271,2.8942731277533,3.31123919308357,2.7027417027417
"257",2018,"Rahim Yar Khan",654,0.0504587155963303,3.78716744913928,4.33903576982893,3.41811846689895
"258",2018,"Rajanpur",540,0.22037037037037,2.33634311512415,3.11456310679612,2.07630522088353
"259",2018,"Rawalpindi",396,0.047979797979798,4.24691358024691,5.1331592689295,3.48348348348348
"260",2018,"Sahiwal",576,0.0555555555555556,3.99622641509434,4.9554367201426,3.73684210526316
"261",2018,"Sajawal",540,0.237037037037037,2.81413612565445,3.5397489539749,1.8968253968254
"262",2018,"Sanghar",659,0.0652503793626707,3.57538461538462,3.67944785276074,2.76489028213166
"263",2018,"Sargodha",527,0.0607210626185958,3.61215932914046,4.65217391304348,3.55274261603376
"264",2018,"Shaheed Benazirabad",454,0.0066079295154185,2.55947136563877,2.59823399558499,3.3598233995585
"265",2018,"Shangla",670,0.0223880597014925,3.0920245398773,4.08774583963691,3.32428355957768
"266",2018,"Sheikhupura",548,0.0456204379562044,4.33661417322835,5.33271028037383,4.03587443946188
"267",2018,"Sherani",572,0.473776223776224,2.65531062124249,3.07651245551601,2.06666666666667
"268",2018,"Shikarpur",381,0.0078740157480315,3.17615176151762,2.92857142857143,2.47297297297297
"269",2018,"Sialkot",570,0.0245614035087719,4.67056530214425,5.4375,4.10392609699769
"270",2018,"Sibi",678,0.230088495575221,3.13149847094801,3.48192771084337,2.79407407407407
"271",2018,"Skardu",648,0.0216049382716049,3.06506849315068,4.13738019169329,3.21346469622332
"272",2018,"SOHBATPUR",668,0.124251497005988,2.0251677852349,2.79541984732824,1.7605421686747
"273",2018,"Sudhnati",430,0.0116279069767442,4.06569343065693,4.99764705882353,4.08059701492537
"274",2018,"Sukkur",702,0.176638176638177,2.91666666666667,3.60939794419971,2.45921450151057
"275",2018,"Swabi",347,0.146974063400576,3.57605177993528,4.50613496932515,3.41975308641975
"276",2018,"Swat",712,0.0435393258426966,3.14285714285714,4.41917024320458,3.55730659025788
"277",2018,"T.T.Singh",468,0.0427350427350427,3.67117117117117,4.45033112582781,3.28837209302326
"278",2018,"Tando Allah Yar",411,0.175182481751825,3.77430555555556,4.57283950617284,2.57336956521739
"279",2018,"Tando Muhammad Khan",574,0.0365853658536585,3.09205776173285,3.33508771929825,2.91103202846975
"280",2018,"Tank",510,0.209803921568627,3.92090395480226,4.35743801652893,2.46232179226069
"281",2018,"Thatta",449,0.412026726057906,2.36490250696379,2.50413223140496,1.82843137254902
"282",2018,"Tor Ghar",574,0.0818815331010453,3.54307116104869,4.84547069271758,3.74910394265233
"283",2018,"Umer kot",535,0.0803738317757009,2.65900383141762,3.03024574669187,2.63549618320611
"284",2018,"Upper Dir",356,0.0646067415730337,3.06551724137931,4.57611940298507,3.17563739376771
"285",2018,"Vehari",525,0.100952380952381,3.66519823788546,4.49803149606299,3.15765765765766
"286",2018,"Washuk",201,0,1.7434554973822,2.32291666666667,1.40932642487047
"287",2018,"Zhob",599,0.809682804674457,2.29981718464351,2.61669505962521,2.06543624161074
"288",2018,"Ziarat",671,0.110283159463487,3.12116316639742,3.56671664167916,2.88872180451128
